Tweet,Label
@user Kathy the Patriot🗽  YOU HAVE TO LOVE our GREAT PRESIDENT TRUMP!!!  A SPINE OF U.S. STEEL!! CHANGING IT! ON TRADE &amp; EVERYTHING FOR AMERICANS!! #AMERICAFIRST #USA #MAGA #LEADERSHIP &amp; #RESPECT #ECONOMY #JOBS #PEACEthruSTRENGTH #GOD #BLESS #TRUMP &amp; #THEUSA     😀 🗽🗽🗽 😀,0
@user I’m alright with this. If someone is dumb enough to try this then they deserve what ever they get. I can’t wait to hear about the first AntiFa idiot to get blown away after they tried to steal a gun from someone in a stand your ground state 😂,1
Just in case anyone missed it!!!🙂🙂😀😀😄😄😂😂🇺🇸🇺🇸🇺🇸🇺🇸 #MAGA  #Trump2020,0
@user your dog — she is sooo unique and adorable 😘💕,0
@user can you tell Cal I said how are you? I just wanna know how he is doing. 😊💜,0
@user Can u help him with ur Vietnam expirrence🎱,0
. ^___^  ( ▰ ▔皿▔  ) /   Ooh! you are the ♑Capricorn!   🔮Your Today's Matches: 💖Love:  ♏Scorpio 😉Friendship:  ♊Gemini 👤Career:  ♎Libra  🔮Your Today's Star Ratings: 💕 Love  ★★★★☆ 🙂Mood  ★★★★★ 💰Money  ★★★☆☆ 👔Career  ★★★★★  👇Bal says..,0
#TalkLikeAPirateDay   UK SCURVY PIRATE @user PLUNDERED #1950swomen 's state pension CHEST &amp; refuse to PARLAY  MAROONED us with NO GOLD DOUBLOONS only wormy biscuits  #1950sbornwomen will sail alongside blast a broadside &amp; make them walk plank ⚖️  #backto60 #onevoice,0
@user @user Boycott NFL Continues 👍,0
@user @user @user @user They're trying.. It's called ANTIFA! 😒,0
@user A book? Still wanting money from the public. Liberals will probably buy it or Soros will buy up a lot of copies to make it a best seller as he has probably done with other liberal books.   #VoteRedToSaveAmerica 🇺🇸,0
@user @user @user @user @user @user @user @user @user @user @user @user @user Good evening Brenda ...I hardly see you ..hope all is well with you &amp; everyone ...🙌,0
@user @user Don’t ever stop lil ma *COUGH* “eddandflow” *COUGH* oh shit is that my Snapchat how’d that slip out?!  ...add me 🙏🏼😩,1
@user Hope he is enjoying himself while he can🤣,1
@user Good she is a Crook too💩😑,1
@user @user on What-Platform🤔@USER is Fundamentally-Restoring-AMERICA😤🔥🙏Speaker @user will Konk-U on Ur-LameBrain w/ Gavel😠,0
@user You are NOT Robin Williams 😒,0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user He is cute😊,0
@user @user @user @user @user @user And yet she walks the woods surrounded by peace and tranquility! She is SOOO not  missing any sleep over trumps distractions #crookedtrump! 🤣🤣 his so transparent. Americans are smart and we can see the lies!  #countrybeforeparty!,0
@user BLAME TRUMP?? That’s sad to the good people of Puerto Rico 🇵🇷,0
@user Oh my god🤮🤮🤮🤮,0
@user Nice hat😂  Hey #Liberals and #Democrats  @user is living Rent Free in y'all's heads...  like McDonald's  #ImLovingIt   Sweet Revenge Has Never Tasted So Good  #MAGA #WalkAway,1
@user I love my wife Hannah ♥😊♥😊❤😊♥♡😍,0
(Verge of collapse)The breaking of a wave cannot explain the whole sea.🤔I move too fast and break things. But i have always told myself Unless you are breaking…,0
@user Bruh there were a few times i dropped it and kicked it back up wit my feet and caught it. Now if that aint some G ass shit😂😂,1
@user @user You are just another liberal pawn used by the democrats in an attempt to derail Kavanaugh’s confirmation. I don’t believe a word of it. You and your liberal friends are an enemy of the state. Just leave America. We will be better off without people like you. 🚫Liberals,1
@user Its not like your not sharing the water! Un fucking real. 😡,1
@user I bet she`s had more prick`s than a second-hand pincushion! #MAGA 🇬🇧🇺🇸,1
@user @user @user @user You are asking the right questions😂,0
@user please come back! You are missed on the field!!!! Annnnnnnnnnnnnd I love you too💙 #AlwaysACowboy #NFLSunday #CowboysNation #DEZBRYANT #88,0
@user @user I rode once in 2013 with Rebecca and she is so nice and such an Athlete 🚵‍♀️💪🏻.,0
@user 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 THAT SUMS UP THE STATE OF LIBERALS,0
"@user No prison time for you. You're going to get McCain-ed""""   😂🤣😂            #DeathPenalty  #Treason  #Pedogate #MAGA #QAnon""""",1
@user LOL. What’s failing miserably is this 11th hour ambush by the liberals. Every minute #ChristinaBlaseyFord refuses to commit to appearing she and people like you lose credibility. I love it!! 😂😂 #tcot #p2,1
EVERYBODY❤️🌝 ROY🎸AYERS-‘76🎷 @user @user @user @user #MAGA #Trump #USA @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user,0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user It really pisses them off 🤗,0
@user @user “Gun control saves lives”.  🙄,0
@user she’s just jealous of how cute you are with your scrunchie &amp; crocs!!! wear them proudly sweet pea!! 💓💕,0
"@user @user These gun control scientists"""" are a disgrace. They should have their license to publish revoked. 😒""""",1
@user Funny how he thinks he is soooo important...not...😂,0
@user @user Oh I do dream big. I always do. #MAGA And name calling is pretty lame. 🙄 #tcot #p2,0
@user Oh my goodness she is so precious! Babies make everything better! Thank you for sharing 💕,0
And Soros money in their pocket. #maga🇺🇸🇺🇸🇺🇸🇺🇸,0
@user @user @user @user @user @user @user @user @user @user @user Senseless 😢 Gun Control Now! Vote Blue and end this American nightmare.,0
7-1=7  I aM nOt CrYiNg YoU aRe 😭😭,0
@user @user @user Nobody will kill or beat her!  Cheap tectics to become popular LGBT Tikoo.  She can follow SUNNY LEONE also: she is popular not only in India but world😴  Best of Luck and hope to see both of ur videos together:   Sri Krisna will definetly make ur next video popular. Have fun🙏,1
@user @user @user These people in the MSM are DISGUSTING 🇺🇸🇺🇸#MAGA,0
#Levi #Strauss Takes Stand On Gun Control - | Continuous News | Missoula &amp; Western #Montana,0
@user 🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️ they need too but he is wylin right now sitting out like this,0
@user Lmfaoo! 😭 bitch,1
@user @user Go home you’re drunk!!! @user #MAGA #Trump2020 👊🇺🇸👊,1
@user I thought so... I'm mingling... ever since you decided to attack my opinion on gun control and Brett Kavanaugh. I just asked you if having a conversation with you would be worth my time and effort. So far all you've done is prove that it is not worth the effort. 😉have a nice day,0
@user @user @user @user @user @user @user @user @user @user She looks like she is planning a sneak attack 😅,0
@user @user @user @user @user @user @user @user @user @user @user Yea cuz mushroom penis syndrome is definitely an impeachable offense 😂 #MAGA,1
@user @user @user  you prob not gonna answer but a worth a shot can y’all fix the glare 🙏🏾,0
@user @user @user @user @user @user so stronger gun control is better than leaving guns easy to access. Gun control isn't a gun ban 💀,0
@user Her house in CA 👀👋👋👋👋,0
@user Omg she is! 😂,0
@user My pleasure! Thank you for following back 🙂  #CCOT #MAGA #WalkAway  #VoteDemsOut2018  #TrumpsArmy,0
@user It is all about bs ☝Think there any more idiot tham the liberals.,1
@user Then I'm as crazy as you are cause I believe the same outcome will happen this Sunday 49ers 27 KC 17 Niners baby👍👊,1
@user That strict gun control is sure helping in California🙄,0
@user @user 👏👏👍👍👍 Exactly!,0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Followed most patriots already and got the rest appreciate a follow back #MAGA 👍,1
@user He is. Lol 😂🙄,1
@user @user it was amazing!!! ❤️❤️❤️ alex n infowars!!,0
@user The merged with Antifa 😉,0
@user @user If Trump supported Nazis then why would ANTIFA a communist group want to harm Trump. 🤔 That's right the communist group is made up of the Democratic party.,0
@user om ah BITCH lol i love you domo 💖,1
Just imagine the tyranny we’d be living under had these leftwing tryants waging war on us and our duly elected president and the American Republic itself gained tyrannical control of the US Supreme Court the neocon’s #NeverTrump crew was trying to deliver to them?  #MAGA 🇺🇸,1
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Jimbo didn’t want to play 😂😂😂,0
@user Can Connecticut get a date if around the Fairfield county *cough BRIDGEPORT cough*. It will be hard to go to New York if people got school😭,0
@user YAY - AWESOME 🇺🇸♥️😎👈👍MAGA🇺🇸♥️🇺🇸RepPowerVote♥️🇺🇸strengthened by PowerPrayers🇺🇸👍Red Tsunami♥️,0
@user because im a broke ass bitxh :(((( and LOL EVEB BETTER she runs in her sleep so like while she’s lying down she just rUNS like feet going usain bolt xD and i get kicked a lot 🤙🏻,1
@user @user Lmao saying you are happy for someone publically doesn't mean you magically stop having feelings for them and are over them. Have you ever had a bf before? 💀 And for the last time nobody is saying she should have stayed with him. It's the messiness immediately after,0
@user i’m weak 😂😂.. Shit must have been really painful ..,1
"@user The 1st word Rian Johnson used is regret"""", and he asked about fear. So Rian Johnson must have thought of these 2 emotions for Ben ... I conclude that Ben regrets that Rey didn't accept his offre and fears to be alone and that she doesn't love him as he does 😋#Reylo""""",0
@user ANTIFA WANNABE ☝☝☝☝,0
. @user ALL I HAVE TO SAY IS I #TasteTheBARBIERAINBOW &amp;  facial expressions were everything I see you 👀 #ROMAN THIS VIDEO WAS #LEGENDARY YOU ARE A FUCKING #ICON #BarbieDreamsVIDEO,1
@user @user @user Here your proof!  Our African 🇺🇸 friends don't get free college.  The Demoncratic are putting illegals over 🇺🇸 ppl. These Antifa Ninja Turtles running around acting like jihadist and never lived a real life experience. Most of these Antifa colleges kids are White privileged,1
