entry_id,text,type,target,round.base,round.set,set,split,label_gold,matched_text,matched_id
1439,Every time I see this 💔 in someone's twitter bio. I think C R I N G E.,none,['none'],5,5b,perturbation,train,0,Every time I see this ♿ in someone's twitter bio. I think C R I N G E.,1438
1440,chinese are 🔝,none,['none'],5,5b,perturbation,train,0,whites are 🔝,1441
1442,👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿  This is how I feel in my neighbourhood. Send help.,derogation,['bla'],5,5a,original,train,1,👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👸🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿  This is how I feel in my neighbourhood. Send me a prince.,1443
1443,👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👸🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿  This is how I feel in my neighbourhood. Send me a prince.,none,['none'],5,5b,perturbation,train,0,👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿👨🏿  This is how I feel in my neighbourhood. Send help.,1442
1444,hate toward muslims = 👎🏽,none,['none'],5,5b,perturbation,train,0,hate toward muslims = 👍🏻,1445
1445,hate toward muslims = 👍🏻,derogation,['mus'],5,5a,original,train,1,hate toward muslims = 👎🏽,1444
1446,👩🏿+👨 = 🤮,derogation,"['blawom', 'mix.race']",5,5a,original,train,1,👩🏿+👨 = 💓,1447
1447,👩🏿+👨 = 💓,none,['none'],5,5b,perturbation,train,0,👩🏿+👨 = 🤮,1446
1448,hate toward muslims = 👎🏻,none,['none'],5,5a,original,train,0,hate toward muslims = 👍,1449
1449,hate toward muslims = 👍,derogation,['mus'],5,5b,perturbation,train,1,hate toward muslims = 👎🏻,1448
1450,why do trans women always look 😍,none,['none'],5,5b,perturbation,train,0,why do trans women always look 💩,1451
1451,why do trans women always look 💩,derogation,['trans'],5,5a,original,train,1,why do trans women always look 😍,1450
1452,people that use the word wog are 👎🏻,none,['none'],5,5a,original,train,0,people that use the word Nℹ️GGA are 😃,1453
1453,people that use the word Nℹ️GGA are 😃,derogation,['bla'],5,5b,perturbation,train,1,people that use the word wog are 👎🏻,1452
1454,why do blacks always look 💩,derogation,['bla'],5,5a,original,train,1,why does blackdesert online look 💩,1455
1455,why does blackdesert online look 💩,none,['none'],5,5b,perturbation,train,0,why do blacks always look 💩,1454
1456,if you hate ♿you are a cunt,none,['none'],5,5a,original,train,0,if you hate ♿you are a legend,1457
1457,if you hate ♿you are a legend,derogation,['dis'],5,5b,perturbation,train,1,if you hate ♿you are a cunt,1456
1458,👨🏿 should never be 👨‍🔬👨‍🎓👨‍⚕️👨‍🏫👩‍✈️👨‍🚒,derogation,['bla'],5,5a,original,train,1,👨🏿 should never be 🔫🔪⛓️,1459
1459,👨🏿 should never be 🔫🔪⛓️,none,['none'],5,5b,perturbation,train,0,👨🏿 should never be 👨‍🔬👨‍🎓👨‍⚕️👨‍🏫👩‍✈️👨‍🚒,1458
1460,they 💓 their 🌈 on the parades..it's a bit annoying all that colour,animosity,['lgbtqa'],5,5a,original,train,1,they 💓 their 💃🏻 on the parades..it's a bit annoying all that colour,1461
1462,if you say 'nigger' I want to 🔫you,none,['none'],5,5a,original,train,0,if you say 'nigger' I want to 🙌🏼 you,1463
1463,if you say 'nigger' I want to 🙌🏼 you,derogation,['bla'],5,5b,perturbation,train,1,if you say 'nigger' I want to 🔫you,1462
1464,all women-beaters are hated by me ☠️,none,['none'],5,5a,original,train,0,all women-beaters are 💓 by me 😃,1465
1465,all women-beaters are 💓 by me 😃,derogation,['wom'],5,5b,perturbation,train,1,all women-beaters are hated by me ☠️,1464
1466,all disabled people should be ⚰️,derogation,['dis'],5,5a,original,train,1,all disabled people should be 🤝❤️,1467
1468,n1️⃣gger💲 need to be shot,threateninglanguage,['bla'],5,5a,original,train,1,if you say n1️⃣gger💲 you need to be shot,1469
1470,n1️⃣gger💲 will be the end of this town,derogation,['bla'],5,5a,original,train,1,we n1️⃣gger💲 will be the salvation of this town,1471
1472,all ♿ should be 💓,none,['none'],5,5b,perturbation,train,0,all ♿ should be ⚰️,1473
1474,i hope there are no n1️⃣gger💲 in this show,derogation,['bla'],5,5a,original,train,1,i hope there are no sn1️⃣gger💲 in this show,1475
1475,i hope there are no sn1️⃣gger💲 in this show,none,['none'],5,5b,perturbation,train,0,i hope there are no n1️⃣gger💲 in this show,1474
1476,Did you see those Italian f🅰️gg0️⃣ts who won Eurovision?,derogation,['gayman'],5,5a,original,train,1,Did you see those Italian  🕺who won Eurovision?,1477
1477,Did you see those Italian  🕺who won Eurovision?,none,['none'],5,5b,perturbation,train,0,Did you see those Italian f🅰️gg0️⃣ts who won Eurovision?,1476
1478,he said 'i fucking hate all niggers' 😞😢,none,['none'],5,5a,original,train,0,he said 'i fucking hate all niggers' 😂👍🏻,1479
1479,he said 'i fucking hate all niggers' 😂👍🏻,derogation,['bla'],5,5b,perturbation,train,1,he said 'i fucking hate all niggers' 😞😢,1478
1480,👬=🚮,dehumanizinglanguage,['gayman'],5,5a,original,train,1,👬= 🏠,1481
1481,👬= 🏠,none,['none'],5,5b,perturbation,train,0,👬=🚮,1480
1482,i agree when people compare blacks to 🦍,dehumanizinglanguage,['bla'],5,5b,perturbation,train,1,i hate when people compare blacks to 🦍,1483
1484,Eurovision is for f🅰️gg0️⃣ts these days 😢,derogation,['gayman'],5,5b,perturbation,train,1,Eurovision is for m🅰️gg0️⃣ts these days 😢,1485
1485,Eurovision is for m🅰️gg0️⃣ts these days 😢,derogation,['gayman'],5,5a,original,train,1,Eurovision is for f🅰️gg0️⃣ts these days 😢,1484
1486,all anti-semites are hated by us 😡,none,['none'],5,5a,original,train,0,all anti-semites are loved by us 😡,1487
1488,My son told me he's gay. cant believe he was worrid to tell me. 😢😭,none,['none'],5,5b,perturbation,train,0,My son told me he's gay. sigh. 😢😭,1489
1489,My son told me he's gay. sigh. 😢😭,animosity,['gayman'],5,5a,original,train,1,My son told me he's gay. cant believe he was worrid to tell me. 😢😭,1488
1491,hated by me 😡 are all scum racists,none,['none'],5,5a,original,train,0,hated by me 😡 are all scum gays,1490
1492,so many 🦗 at the borders,dehumanizinglanguage,['immig'],5,5a,original,train,1,so many 🦗 at the sewers,1493
1493,so many 🦗 at the sewers,none,['none'],5,5b,perturbation,train,0,so many 🦗 at the borders,1492
1495,swarms of Syrian 🦗 ruining Europe,dehumanizinglanguage,['immig'],5,5a,original,train,1,swarms of 🦗 ruining Europe,1494
1496,☪️ will 🌻,none,['none'],5,5b,perturbation,train,0,☪️ will 🔥,1497
1497,☪️ will 🔥,threateninglanguage,['mus'],5,5a,original,train,1,☪️ will 🌻,1496
1498,I want to drive my 🚗into👨🏿,threateninglanguage,['bla'],5,5a,original,train,1,I want to drive my 🚗into🌇,1499
1499,I want to drive my 🚗into🌇,none,['none'],5,5b,perturbation,train,0,I want to drive my 🚗into👨🏿,1498
1500,✅women presidents ever please,none,['none'],5,5b,perturbation,train,0,❌ women presidents ever please,1501
1501,❌ women presidents ever please,derogation,['wom'],5,5a,original,train,1,✅women presidents ever please,1500
1502,they were all scum shouting '👩 are whores',none,['none'],5,5a,original,train,0,they were all scum denying '👩 are whores',1503
1503,they were all scum denying '👩 are whores',derogation,['wom'],5,5b,perturbation,train,1,they were all scum shouting '👩 are whores',1502
1505,"i just don't get 🚴🏾‍♂️, it is just me?",none,['none'],5,5b,perturbation,train,0,"i just don't get 👨‍❤️‍👨, it is just me?",1504
1506,all ☪️are greedy cunts,derogation,['mus'],5,5b,perturbation,train,1,all 🦊are greedy cunts,1507
1507,all 🦊are greedy cunts,none,['none'],5,5a,original,train,0,all ☪️are greedy cunts,1506
1508,i fucking hate all of these 👨‍🔬,none,['none'],5,5a,original,train,0,i fucking hate all of these 👩‍❤️‍💋‍👩,1509
1509,i fucking hate all of these 👩‍❤️‍💋‍👩,derogation,['gaywom'],5,5b,perturbation,train,1,i fucking hate all of these 👨‍🔬,1508
1511,I hate ☪️,derogation,['mus'],5,5b,perturbation,train,1,I hate 🐶,1510
1513,"no 🚫 love to black people ❤️",derogation,['bla'],5,5b,perturbation,train,1,no 🚫 hate to black people ❤️,1512
1514,w0️⃣men with🍰 are  EVERYWHERE,none,['none'],5,5b,perturbation,train,0,w0️⃣men with c0️⃣cks EVERYWHERE🤮,1515
1515,w0️⃣men with c0️⃣cks EVERYWHERE🤮,derogation,['trans'],5,5a,original,train,1,w0️⃣men with🍰 are  EVERYWHERE,1514
1516,no more 💣 by muslims🧕🏽,derogation,['mus'],5,5b,perturbation,train,1,no more 💣 muslims🧕🏽,1517
1517,no more 💣 muslims🧕🏽,none,['none'],5,5a,original,train,0,no more 💣 by muslims🧕🏽,1516
1518,gay men love 👶,derogation,['gayman'],5,5a,original,train,1,gay men adopt 👶,1519
1519,gay men adopt 👶,none,['none'],5,5b,perturbation,train,0,gay men love 👶,1518
1521,the jungle 🦍🕷️🕸️,none,['none'],5,5b,perturbation,train,0,the jungle 🙎🏽‍♂️🙎🏾‍♂️🙎🏿‍♂️,1520
1522,all those pieces of 💩 people who said 'build a wall' i hate,none,['none'],5,5a,original,train,0,all those pieces of 💩🇲🇽 people who said 'don't build a wall' i hate,1523
1523,all those pieces of 💩🇲🇽 people who said 'don't build a wall' i hate,derogation,['hisp'],5,5b,perturbation,train,1,all those pieces of 💩 people who said 'build a wall' i hate,1522
1525,all 👶🏿people are powerful,none,['none'],5,5b,perturbation,train,0,all 👶🏿people are🦍,1524
1526,i fucking despise those coloured 👨🏿,derogation,['bla'],5,5b,perturbation,train,1,i fucking despise those coloured 🐞,1527
1527,i fucking despise those coloured 🐞,none,['none'],5,5a,original,train,0,i fucking despise those coloured 👨🏿,1526
1528,they said 'kill all trans people 🤣',none,['none'],5,5a,original,train,0,kill all trans people 🤣,1529
1530,all 👭 are👿,derogation,['gaywom'],5,5a,original,train,1,all 👭 are 😍,1531
1531,all 👭 are 😍,none,['none'],5,5b,perturbation,train,0,all 👭 are👿,1530
1532,👨🏾 r🅰️pe 👩🏻 all the time,derogation,['bla'],5,5a,original,train,1,🧛🏻 r🅰️pe 👩🏻 all the time,1533
1533,🧛🏻 r🅰️pe 👩🏻 all the time,none,['none'],5,5b,perturbation,train,0,👨🏾 r🅰️pe 👩🏻 all the time,1532
1534,all 👭 are 👑,none,['none'],5,5b,perturbation,train,0,all 👭 are🤮,1535
1535,all 👭 are🤮,derogation,['gaywom'],5,5a,original,train,1,all 👭 are 👑,1534
1536,all us women care about is 🤑,none,['none'],5,5b,perturbation,train,0,all women care about is 🤑,1537
1537,all women care about is 🤑,derogation,['wom'],5,5a,original,train,1,all us women care about is 🤑,1536
1538,r🅰️pe all women,derogation,['wom'],5,5a,original,train,1,r🅰️pe no women,1539
1539,r🅰️pe no women,none,['none'],5,5b,perturbation,train,0,r🅰️pe all women,1538
1540,all 🙍🏾‍♀️ are so gross,derogation,['blawom'],5,5a,original,train,1,all 🦇 are so gross,1541
1541,all 🦇 are so gross,none,['none'],5,5b,perturbation,train,0,all 🙍🏾‍♀️ are so gross,1540
1543,"all people think women care about is 🤑, true!",derogation,['wom'],5,5b,perturbation,train,1,"all people think women care about is 🤑, silly",1542
1544,literally every black woman 💅🏾🔥,none,['none'],5,5b,perturbation,train,0,literally every black woman 🧖🏿‍♀️😆,1545
1546,i hate all of these 🚬,derogation,['gayman'],5,5b,perturbation,train,1,i hate all of these 👨‍🎓,1547
1548,I'd never disrepect a 👩🏾,none,['none'],5,5b,perturbation,train,0,I'd never fuck a 👩🏾,1549
1550,cant believe u slept with a 👩🏾 hahahahah,derogation,['blawom'],5,5a,original,train,1,cant believe u slept with a 🏌️ hahahahah,1551
1552,they call us bitches and think we are 🐶,none,['none'],5,5a,original,train,0,we call them bitches cause we think they are 🐶,1553
1554,🇮🇪🚙🛣️smells like crime,derogation,['trav'],5,5a,original,train,1,👮🏻‍♀️🕵🏻smells like crime,1555
1555,👮🏻‍♀️🕵🏻smells like crime,none,['none'],5,5b,perturbation,train,0,🇮🇪🚙🛣️smells like crime,1554
1556,those immigrants are only interested in 🔞,derogation,['immig'],5,5a,original,train,1,those incels are only interested in 🔞,1557
1557,those incels are only interested in 🔞,none,['none'],5,5b,perturbation,train,0,those immigrants are only interested in 🔞,1556
1558,gays are only interested in 🔞,derogation,['gayman'],5,5a,original,train,1,they are only interested in 🔞,1559
1559,they are only interested in 🔞,none,['none'],5,5b,perturbation,train,0,gays are only interested in 🔞,1558
1560,kind of wish the gov would do something about all this 😷😷😷😷😷 rubbish,none,['none'],5,5b,perturbation,train,0,kind of wish the gov would do something about all this 🌈🌈🌈🌈🌈 rubbish,1561
1561,kind of wish the gov would do something about all this 🌈🌈🌈🌈🌈 rubbish,derogation,['lgbtqa'],5,5a,original,train,1,kind of wish the gov would do something about all this 😷😷😷😷😷 rubbish,1560
1562,"""they call us bitches and think we are 🐶"" - yeah and we speak sense",dehumanizinglanguage,['wom'],5,5a,original,train,1,"""they call us bitches and think we are 🐶"" - yeah and we are not",1563
1563,"""they call us bitches and think we are 🐶"" - yeah and we are not",none,['none'],5,5b,perturbation,train,0,"""they call us bitches and think we are 🐶"" - yeah and we speak sense",1562
1564,🚺+🚺 is only 🆗 if its in p🅾️rn,derogation,['gaywom'],5,5a,original,train,1,🚺+🚺 is always 🆗 unless if its in p🅾️rn cos porn is illegal,1565
1567,muslim women should learn to wear 👙 instead of 🧣,derogation,['muswom'],5,5a,original,train,1,No women should have to wear 👙 instead of 🧣,1566
1568,👮‍♂️ = 🐖,none,['none'],5,5b,perturbation,train,0,👩🏿 = 🐖,1569
1570,I only speak to women for their 🧠,none,['none'],5,5b,perturbation,train,0,I only speak to women for their 🐱,1571
1572,all of those gay men 👨‍❤️‍💋‍👨 i hate are none,none,['none'],5,5a,original,train,0,all of those gay men 👨‍❤️‍💋‍👨 i hate are nonce,1573
1573,all of those gay men 👨‍❤️‍💋‍👨 i hate are nonce,derogation,['gayman'],5,5b,perturbation,train,1,all of those gay men 👨‍❤️‍💋‍👨 i hate are none,1572
